Date,consumer_sentiment,cpi_inflation,unemployment_rate,gdp_growth,gdp_yoy_growth,cpi_yoy,consumer_sentiment_zscore,unemployment_rate_zscore,gdp_yoy_growth_zscore,cpi_yoy_zscore
2019-05-01,100.0,255.296,3.6,21504.349,4.119545154486515,1.7959105553606136,1.5581867059994672,-1.0140495329922994,-0.09805115533211196,-0.3938082129105803
2019-06-01,98.2,255.213,3.6,21610.76,4.268217250847273,1.671194894390049,1.424316696369875,-1.0140495329922994,-0.049913902942809375,-0.45868853410311
2019-07-01,98.4,255.802,3.7,21717.171,4.4158513524623855,1.826331335037068,1.4391911418842744,-0.9667534970281944,-0.002112733895794806,-0.3779825343953426
2019-08-01,89.8,256.036,3.6,21789.18633333333,4.562452340687573,1.7376412106666406,0.7995899847651102,-1.0140495329922994,0.04535393230088706,-0.42412143716808137
2019-09-01,93.2,256.43,3.5,21861.201666666668,4.708495629498821,1.6844977040391562,1.0524555585098962,-1.0613455689564046,0.09264002582722061,-0.45176806753074533
2019-10-01,95.5,257.155,3.6,21933.217,4.853984395254085,1.7339736996186295,1.2235116819254863,-1.0140495329922994,0.1397465751286793,-0.42602937152789105
2019-11-01,96.8,257.879,3.6,21872.557333333334,4.24217807222782,2.092290394862917,1.3201955777690806,-1.0140495329922994,-0.05834490340555368,-0.23962373413498939
2019-12-01,99.3,258.63,3.6,21811.897666666668,3.634126106864821,2.3195274699624457,1.50612614669907,-1.0140495329922994,-0.25522079093905303,-0.12140911453891384
2020-01-01,99.8,259.127,3.6,21751.238,3.029794046874712,2.599767976845202,1.5433122604850678,-1.0140495329922994,-0.4508922424809819,0.02437926485316491
2020-02-01,101.0,259.25,3.5,21153.589,-0.25207188214708687,2.3413166797595197,1.632558933571463,-1.0613455689564046,-1.513499230612981,-0.1100738025246574
2020-03-01,89.1,258.076,4.4,20555.940000000002,-3.5045289537017354,1.4940399642909163,0.747529425464713,-0.6356812452794589,-2.566584179108557,-0.5508491230477867
2020-04-01,71.8,256.032,14.8,19958.291,-6.727970704466935,0.3130472940411133,-0.5391101115308135,4.283106494987468,-3.6102745078053435,-1.1652321377833224
2020-05-01,72.3,255.802,13.2,20540.339666666667,-4.482857552829578,0.1982013035848551,-0.5019239977448156,3.5263699195617857,-2.883348735798566,-1.2249780004158821
2020-06-01,78.1,257.042,11.0,21122.388333333336,-2.2598541960887175,0.7166562831830481,-0.07056507782724034,2.485857128351475,-2.1635817030795277,-0.9552642745018904
2020-07-01,72.5,258.352,10.2,21704.437,-0.058635629843306614,0.9968647625897997,-0.4870495522304162,2.107488840638634,-1.4508681792837979,-0.8094925566334246
2020-08-01,74.1,259.316,8.4,21832.011333333336,0.19654244699578438,1.2810698495523853,-0.3680539881152234,1.2561601932847435,-1.368246276521267,-0.6616416998670445
2020-09-01,80.4,259.997,7.8,21959.585666666666,0.45003930479270426,1.3910228912373812,0.10049104558835076,0.9723839775001129,-1.2861687211335004,-0.6044412760782322
2020-10-01,81.8,260.319,6.9,22087.16,0.7018715038473289,1.2303863428671624,0.20461216418914419,0.5467196538231676,-1.2046301512042121,-0.6880085744625061
2020-11-01,76.9,260.911,6.7,22285.004333333334,1.8856825642945774,1.1757452138405844,-0.1598117509136344,0.4521275818949574,-0.8213342053414452,-0.716434306836274
2020-12-01,80.7,262.045,6.7,22482.848666666665,3.076078066446075,1.3204191315779434,0.12280271385994927,0.4521275818949574,-0.4359063400404066,-0.641171182879477
2021-01-01,79.0,262.687,6.4,22680.693,4.273113098206172,1.3738437137002402,-0.003630073012443727,0.3102394740026423,-0.0483287188649381,-0.6133783297550456
2021-02-01,76.8,263.579,6.2,22929.098666666665,8.393420457713653,1.6698167791706853,-0.1672489736708346,0.2156474020744321,1.285749969343191,-0.4594054653800387
2021-03-01,84.9,264.961,6.1,23177.504333333334,12.75331769470689,2.6678187820641908,0.4351660696623317,0.16835136611032678,2.697403392049368,0.05978105854658349
2021-04-01,88.3,266.614,6.1,23425.91,17.3743282929385,4.133077115360573,0.6880316434071166,0.16835136611032678,4.193600451926375,0.8220464432983631
2021-05-01,82.9,268.383,5.8,23611.399666666668,14.951359373008755,4.918257089467626,0.28642161451834014,0.0264632582180117,3.4090882987710502,1.2305174285584357
2021-06-01,85.5,270.654,5.9,23796.889333333333,12.66192514688007,5.295632620349999,0.47978940620552873,0.073759294182117,2.6678121893359426,1.4268379665190094
2021-07-01,81.2,271.903,5.4,23982.379,10.49528260051158,5.245169381309234,0.15998882764594716,-0.16272088563840828,1.9662937360085415,1.4005856808645798
2021-08-01,70.3,272.676,5.1,24259.452666666668,11.11872514296055,5.152015301793966,-0.650668452888807,-0.3046089935307238,2.168152805401579,1.3521245128580095
2021-09-01,72.8,273.91,4.7,24536.52633333333,11.734923899672234,5.351215590949132,-0.46473788395881765,-0.49379313738714375,2.367666472053784,1.4557536693043864
2021-10-01,71.7,276.55,4.5,24813.6,12.344004389880814,6.235042390298062,-0.5465473342880126,-0.588385209315354,2.5648753767525236,1.9155432913459849
2021-11-01,67.4,278.919,4.1,24959.182333333334,11.999898945498666,6.901970403700863,-0.8663479128475942,-0.7775693531717743,2.453460450682182,2.262496539920614
2021-12-01,70.6,280.845,3.9,25104.764666666666,11.661849611999052,7.174340285065539,-0.6283567846172086,-0.8721614250999844,2.344006380382265,2.404190415802667
2022-01-01,67.2,282.543,4.0,25250.347,11.32969790649696,7.558805726967832,-0.8812223583619935,-0.8248653891358793,2.236461852049968,2.6041993093444002
2022-02-01,62.8,284.5,3.9,25453.995333333336,11.011757170975311,7.937278766517819,-1.2084601596787752,-0.8721614250999844,2.1335185707935547,2.801090799776478
2022-03-01,59.4,287.674,3.7,25657.643666666667,10.700631516079383,8.572204966013853,-1.4613257334235608,-0.9667534970281944,2.0327818855572692,3.131395874826976
2022-04-01,65.2,288.561,3.7,25861.292,10.396104142805985,8.231750770777225,-1.029966813505985,-0.9667534970281944,1.9341816008667105,2.9542827731812253
2022-05-01,58.4,291.298,3.6,26019.629333333334,10.199436292065634,8.538171195642065,-1.5356979609955566,-1.0140495329922994,1.8705042182260714,3.113690624853313
2022-06-01,50.0,294.957,3.6,26177.966666666667,10.005834375999957,8.979361103105798,-2.1604246726003207,-1.0140495329922994,1.807819528060056,3.343209056463161
2022-07-01,51.5,294.913,3.5,26336.304,9.815227254977499,8.462576727730099,-2.048866331242327,-1.0613455689564046,1.7461044966825996,3.074364422190888
2022-08-01,58.2,295.097,3.6,26481.040666666668,9.157617983082279,8.222579178218826,-1.5505724065099553,-1.0140495329922994,1.5331828774303053,2.949511472877758
2022-09-01,58.6,296.349,3.5,26625.77733333333,8.514860545527636,8.192106896425821,-1.5208235154811571,-1.0613455689564046,1.3250700051829747,2.9336590016258435
2022-10-01,59.9,298.007,3.6,26770.514,7.886457426572524,7.758813957693,-1.4241396196375629,-1.0140495329922994,1.1216047936212472,2.708248777948518
2022-11-01,56.7,298.786,3.6,26919.157666666666,7.852722525752598,7.122856456533988,-1.662130747867949,-1.0140495329922994,1.110682061818526,2.3774071930273286
2022-12-01,59.8,298.832,3.5,27067.801333333333,7.819378881783057,6.404600402357152,-1.4315768423947626,-1.0613455689564046,1.0998860116878675,2.003751766508996
2023-01-01,64.9,300.42,3.5,27216.445,7.78641972722196,6.327178517960097,-1.0522784817775834,-1.0613455689564046,1.0892144520577693,1.963474894399106
2023-02-01,66.9,301.45,3.6,27320.981666666667,7.334747684535059,5.957820738137087,-0.903534026633592,-1.0140495329922994,0.9429714673402275,1.7713253984706636
2023-03-01,62.0,301.821,3.5,27425.518333333333,6.890245611148682,4.917719362889961,-1.2679579417363716,-1.0613455689564046,0.7990499849778109,1.2302376892474207
2023-04-01,63.7,302.845,3.4,27530.055,6.452744124307475,4.950079879124369,-1.1415251548639787,-1.1086416049205097,0.6573951619929567,1.2470724690249184
2023-05-01,59.0,303.334,3.6,27711.652000000002,6.502869987079496,4.131851231385042,-1.491074624452359,-1.0140495329922994,0.6736249816198576,0.8214087066624165
2023-06-01,64.2,304.014,3.6,27893.249,6.552389477665055,3.070617072997095,-1.1043390410779808,-1.0140495329922994,0.6896584692403088,0.2693271755951625
2023-07-01,71.5,304.609,3.5,28074.846,6.601313532832864,3.287749268428297,-0.5614217798024119,-1.0613455689564046,0.7054991659760725,0.3822849747294707
2023-08-01,69.4,306.082,3.7,28191.471333333335,6.459076469829572,3.722504803505289,-0.7176034577036026,-0.9667534970281944,0.6594454573884949,0.6084560789557695
2023-09-01,67.8,307.276,3.7,28308.096666666668,6.318385796861636,3.687206638119256,-0.8365990218187964,-0.9667534970281944,0.6138924410575438,0.5900930579050823
2023-10-01,63.8,307.696,3.9,28424.722,6.179216431929557,3.2512659098611785,-1.1340879321067794,-0.8721614250999844,0.568831995899506,0.3633053854493757
2023-11-01,61.3,308.148,3.7,28519.201666666668,5.943885837041996,3.1333462745911866,-1.3200185010367689,-0.9667534970281944,0.49263633768036647,0.30196053307330784
2023-12-01,69.7,308.741,3.8,28613.681333333334,5.711139892608452,3.3159099427102934,-0.6952917894320041,-0.9194574610640894,0.4172775410801101,0.39693488780530606
2024-01-01,79.0,309.698,3.7,28708.161,5.48093625012378,3.0883429864855705,-0.003630073012443727,-0.9667534970281944,0.34274189444247805,0.27854865549282126
2024-02-01,76.9,310.967,3.9,28854.455333333335,5.612805884415217,3.157074141648697,-0.1598117509136344,-0.8721614250999844,0.38543882294322834,0.3143043848712649
2024-03-01,79.4,312.345,3.9,29000.749666666667,5.743670235099163,3.4868349120836584,0.026118818016355,-0.8721614250999844,0.427810259358233,0.4858544896136515
2024-04-01,77.2,313.023,3.9,29147.044,5.873540753914219,3.3607951262196734,-0.1375000826420359,-0.8721614250999844,0.46985991154690115,0.4202853243119252
2024-05-01,69.1,313.175,3.9,29268.584000000003,5.6183297913816155,3.244278584003113,-0.7399151259752021,-0.8721614250999844,0.3872273610100577,0.35967039732983913
2024-06-01,68.2,313.044,4.1,29390.124,5.366441894237561,2.9702579486470926,-0.8068501307899977,-0.7775693531717743,0.30567075707806074,0.21711775641110362
2024-07-01,66.4,313.569,4.2,29511.664,5.11781257856232,2.9414757935583014,-0.9407201404195898,-0.7302733172076691,0.22516922106018467,0.20214453290219148
2024-08-01,67.9,314.062,4.2,29616.170000000002,5.053651332423059,2.607144490692037,-0.8291617990615963,-0.7302733172076691,0.2043950060284461,0.028216718657597402
2024-09-01,70.1,314.732,4.1,29720.676,4.9900187567067045,2.4264830315416708,-0.6655428984032065,-0.7775693531717743,0.18379196462108702,-0.06576805763728447
2024-10-01,70.5,315.631,4.1,29825.182,4.926908344081604,2.578844053871343,-0.6357940073744077,-0.7775693531717743,0.1633579898854664,0.013494097484552513
2024-11-01,71.8,316.528,4.2,29897.492333333335,4.83285150396624,2.719472461284833,-0.5391101115308135,-0.7302733172076691,0.13290413901228645,0.08665264205526686
2024-12-01,74.0,317.604,4.1,29969.802666666666,4.739415797412705,2.870690967509981,-0.37549121087242254,-0.7775693531717743,0.10265139960363226,0.16532043066970376
2025-01-01,71.7,318.961,4.0,30042.113,4.646595091897399,2.9909783078999608,-0.5465473342880126,-0.8248653891358793,0.07259778606272038,0.22789702465286826
2025-02-01,64.7,319.679,4.2,30189.985,4.628504164221159,2.8015834477613355,-1.0671529272919829,-0.7302733172076691,0.06674028103773821,0.1293689066732951
2025-03-01,57.0,319.785,4.2,30337.857,4.610595755978686,2.381981462805549,-1.6398190795963505,-0.7302733172076691,0.06094187240181795,-0.08891892779025157
2025-04-01,52.2,320.302,4.2,30485.729,4.592867118874899,2.32538823025783,-1.9968057719419299,-0.7302733172076691,0.055201670308262306,-0.1183601950412519
2025-05-01,52.2,320.62,4.3,30689.82833333333,4.855869806798063,2.3772651073680873,-1.9968057719419299,-0.6829772812435642,0.14035703622778126,-0.09137249820201308
2025-06-01,60.7,321.435,4.1,30893.927666666666,5.116697250636526,2.680453865910226,-1.3646418375799658,-0.7775693531717743,0.22480809867626075,0.06635415683949798
2025-07-01,61.7,322.169,4.3,31098.027,5.375376325780867,2.742618052167134,-1.2902696100079702,-0.6829772812435642,0.3085635594040027,0.09869357868622448
2025-08-01,58.2,323.291,4.3,31206.193333333333,5.368767579782707,2.9385917430316155,-1.5505724065099553,-0.6829772812435642,0.3064237706885851,0.2006441750237128
2025-09-01,55.1,324.245,4.4,31314.359666666667,5.362205310090085,3.0225715847133294,-1.7811263119831422,-0.6356812452794589,0.3042990301342182,0.2443326665860786
2025-10-01,53.6,324.245,4.4,31422.526,5.3556890281507785,2.729136238202212,-1.892684653341136,-0.6356812452794589,0.3021891795568033,0.09167998942650431
2025-11-01,51.0,325.063,4.5,31422.526,5.100874848177073,2.6964439164939513,-2.086052445028325,-0.588385209315354,0.21968509981339637,0.0746725958365197
2025-12-01,52.9,326.031,4.4,31422.526,4.847290285795247,2.653304114557753,-1.9447452126415332,-0.6356812452794589,0.13757914731653773,0.05223015208871111
